DocType: User,Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),Membatasi pengguna dari alamat IP ini saja. Beberapa alamat IP dapat ditambahkan dengan memisahkan dengan koma. Juga menerima alamat IP parsial seperti (111.111.111)
DocType: User,Karma,Karma
DocType: User,Background Image,Gambar Latar
DocType: User,Github Username,Github Nama
DocType: User,Change Password,Ganti Password
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field,the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields,go to ""Customize Form"".","Masukkan kolom nilai default (kunci) dan nilai. Jika anda menambahkan beberapa nilai untuk sebuah bidang, yang pertama akan dipilih. Default ini juga digunakan untuk mengatur aturan izin ""cocok"". Untuk melihat daftar bidang, masuk ke ""Customize Form""."
DocType: User,Send Notifications for Transactions I Follow,Kirim Notifikasi Transaksi Saya Ikuti
DocType: User,Mute Sounds,Suara bisu
DocType: User,User Type,Tipe Pengguna
DocType: User,User Image,Gambar Pengguna
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Nilai-nilai ini akan secara otomatis diperbarui dalam transaksi dan juga akan berguna untuk membatasi hak akses untuk pengguna ini transaksi yang mengandung nilai-nilai ini.
DocType: User,Redirect URL,redirect URL
DocType: User,Allow user to login only after this hour (0-24),Memungkinkan pengguna untuk login hanya setelah jam ini (0-24)
DocType: User,Allow user to login only before this hour (0-24),Memungkinkan pengguna untuk login hanya sebelum jam ini (0-24)
DocType: User,Last Known Versions,Terakhir Versi Dikenal
DocType: User,Third Party Authentication,Pihak Ketiga Otentikasi
DocType: User,Timezone,Timezone
DocType: User,Email Settings,Pengaturan Email
DocType: User,Desktop Background,Latar belakang desktop
DocType: User,Security Settings,Pengaturan Keamanan
DocType: User,Background Style,Gaya Latar
DocType: User Email,User Email,Email Pengguna
DocType: User Email,Enable Outgoing,Aktifkan Keluar
DocType: User Permission,For Value,Untuk nilai
DocType: User Permission,Allow,Mengizinkan
DocType: User Permission,"If you un-check this, you will have to apply manually for each Role + Document Type combination","Jika anda tidak memeriksa ini, anda harus menerapkan secara manual untuk setiap kombinasi Tipe Peran + Dokumen"
DocType: User Permission,Apply for all Roles for this User,Terapkan untuk semua Peran untuk Pengguna ini
DocType: User Permission,User Permission,Pengguna Izin
DocType: User Permission for Page and Report,User Permission for Page and Report,Izin pengguna untuk Page dan Laporan
DocType: User Permission for Page and Report,Roles Permission,peran Izin
DocType: Version,Table HTML,Tabel HTML
DocType: Version,Version,Versi
DocType: Web Form,Button Help,Tombol Bantuan
DocType: Web Form,Amount Based On Field,Jumlah Berdasarkan Bidang
DocType: Web Form,Allow Incomplete Forms,Formulir Boleh Tidak Lengkap
DocType: Web Form,Sidebar Items,Sidebar Items
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Daftar sebagai [{""label"": _(""Jobs""), ""route"": ""jobs""}]"
DocType: Web Form,Allow Print,Bisa Cetak
DocType: Web Form,Actions,Tindakan
DocType: Web Form,Payments,Pembayaran
DocType: Web Form,Max Attachment Size (in MB),Max Ukuran Lampiran (dalam MB)
DocType: Web Form,Select DocType,Pilih DocType
DocType: Web Form,Sidebar Settings,Pengaturan Sidebar
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Pesan yang ditampilkan setelah tindakan berhasil (hanya untuk pengguna Tamu)
DocType: Web Form,Success Message,Pesan Sukses
DocType: Web Form,Allow Multiple,Bisa Beberapa
DocType: Web Form,Allow Edit,Bisa Sunting
DocType: Web Form,Web Form Fields,Formulir web Fields
DocType: Web Form,Allow Delete,Bisa Hapus
DocType: Web Form,Login Required,Login Diperlukan
DocType: Web Form,Success URL,Sukses URL
DocType: Web Form,Accept Payment,Terima Pembayaran
DocType: Web Form,Button Label,Tombol Label
DocType: Web Form,Breadcrumbs,Tepung Roti
DocType: Web Form,Show Sidebar,Tampilkan Sidebar
DocType: Web Form,Web Form,Formulir web
DocType: Web Form,Web Page Link Text,Halaman web Teks Link
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Buka URL ini setelah melengkapi formulir (hanya untuk pengguna Tamu)
DocType: Web Form,Amount,Jumlah
DocType: Web Form,Allow saving if mandatory fields are not filled,Memungkinkan menyimpan jika bidang wajib tidak diisi
DocType: Web Form,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,Teks yang akan ditampilkan untuk Link ke Halaman Web jika formulir ini memiliki halaman web. Link rute akan secara otomatis dihasilkan berdasarkan `page_name` dan` parent_website_route`
DocType: Web Form,Allow Comments,Bisa Komentar
DocType: Web Form,Amount Field,jumlah Lapangan
DocType: Web Form Field,Fieldtype,Fieldtype
DocType: Web Form Field,Web Form Field,Dield Formulir Web
DocType: Web Form Field,Max Length,Panjang Max
DocType: Web Form Field,Page Break,Page Break
DocType: Web Form Field,Max Value,Nilai Max
DocType: Web Page,Settings,Pengaturan
DocType: Web Page,0 is highest,0 adalah tertinggi
DocType: Web Page,Main Section,Bagian Utama
DocType: Web Page,Description for search engine optimization.,Deskripsi untuk optimasi mesin pencari.
DocType: Web Page,"Page to show on the website
",Halaman untuk ditampilkan di website
DocType: Web Page,Text Align,Teks Align
DocType: Web Page,Center,Pusat
DocType: Web Page,HTML for header section. Optional,HTML untuk bagian header. Pilihan
DocType: Web Page,Style,Gaya
DocType: Web Page,Show Title,Tampilkan Judul
DocType: Web Page,Insert Style,Masukkan Style
DocType: Web Page,Enable Comments,Aktifkan Komentar
DocType: Web Page,Slideshow,Rangkai Salindia
DocType: Web Page,Sidebar and Comments,Sidebar dan Komentar
DocType: Web Page,Add code as <script>,Tambahkan kode sebagai
DocType: Web Page,Website Sidebar,Sidebar situs
DocType: Web Page,Insert Code,Masukkan Kode
DocType: Web Page,Web Page,Halaman web
DocType: Web Page,Left,Waktu tersisa
DocType: Web Page,Header and Description,Header dan Deskripsi
DocType: Webhook,Doc Event,Acara dok
DocType: Webhook,on_change,dalam perubahan
DocType: Webhook,Request URL,Permintaan URL
DocType: Webhook,after_insert,after_insert
DocType: Webhook,on_submit,on_submit
DocType: Webhook,on_update,on_update
DocType: Webhook,Webhook Headers,Header Webhook
DocType: Webhook,Webhook,Webhook
DocType: Webhook,Doc Events,Acara Dok
DocType: Webhook,Headers,Judul
DocType: Webhook,Webhook Request,Permintaan Webhook
DocType: Webhook,on_cancel,on_cancel
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: Webhook,Webhook Data,Data Webhook
DocType: Webhook,on_trash,on_trash
DocType: Webhook Header,Webhook Header,Header Webhook
DocType: Website Script,Script to attach to all web pages.,Script untuk melampirkan semua halaman web.
DocType: Website Script,Website Script,Script Situs Web
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,Pilih gambar lebar kira-kira 150px dengan latar belakang transparan untuk hasil terbaik.
DocType: Website Settings,Set Banner from Image,Set Banner dari Image
DocType: Website Settings,Website Theme Image Link,Tautan Gambar Tema Situs
DocType: Website Settings,Footer Items,Isi Footer
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Tautan beranda situs web. Tautan Standar (index, login, produk, blog, tentang, kontak)"
DocType: Website Settings,Address and other legal information you may want to put in the footer.,Alamat dan informasi legal lainnya yang mungkin anda ingin masukkan ke dalam catatan kaki (footer).
DocType: Website Settings,Copyright,Hak cipta
DocType: Website Settings,Hide Footer Signup,Sembunyikan Signup Footer
DocType: Website Settings,FavIcon,FavIcon
DocType: Website Settings,Banner,Spanduk
DocType: Website Settings,Google Analytics ID,Google Analytics ID
DocType: Website Settings,Brand,Merek
DocType: Website Settings,Top Bar,Top Bar
DocType: Website Settings,Disable Signup,Nonaktifkan Signup
DocType: Website Settings,Landing Page,Halaman Beranda
DocType: Website Settings,<head> HTML,HTML <head>
DocType: Website Settings,Disable Customer Signup link in Login page,Nonaktifkan Tautan Mendaftarkan Pelanggan di halaman Login
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub-domain yang disediakan
DocType: Website Settings,Banner HTML,HTML Spanduk
DocType: Website Settings,"Added HTML in the <head> section of the web page, primarily used for website verification and SEO","Tambahan HTML di bagian <head> halaman web, terutama digunakan untuk verifikasi situs dan SEO"
DocType: Website Settings,Website Settings,Pengaturan Situs
DocType: Website Settings,Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,Tambahkan ID Google Analytics: misalnya. UA-89XXX57-1. Silahkan cari bantuan di Google Analytics untuk informasi lebih lanjut.
DocType: Website Settings,Brand Image,Gambar Merek
DocType: Website Settings,Website Theme,Tema Situs
DocType: Website Settings,HTML Header & Robots,HTML Header & Robot
DocType: Website Settings,Subdomain,Subdomain
DocType: Website Settings,Robots.txt,Robots.txt
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Website Settings,Include Search in Top Bar,Sertakan Cari di Top Bar
DocType: Website Settings,Home Page,Beranda
DocType: Website Settings,Banner is above the Top Menu Bar.,Spanduk diatas Menu Top Bar.
DocType: Website Settings,Website Theme Image,Gambar Tema Situs
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],File icon dengan ekstensi .ico. Harus 16 x 16 px. Dihasilkan menggunakan generator favicon. [favicon-generator.org]
DocType: Website Settings,"Show title in browser window as ""Prefix - title""","Tampilkan judul di jendela browser sebagai ""Awalan - judul"""
DocType: Website Settings,Title Prefix,Judul Prefix
DocType: Website Settings,Brand HTML,HTML Merek
DocType: Website Sidebar Item,Website Sidebar Item,Isi Sidebar
DocType: Website Sidebar Item,Group,Kelompok
DocType: Website Slideshow,Website Slideshow,Slideshow Situs
DocType: Website Slideshow,Slideshow Items,Isi Slideshow
DocType: Website Slideshow,Slideshow Name,Nama Slideshow
DocType: Website Slideshow,"Note: For best results, images must be of the same size and width must be greater than height.","Catatan: Untuk hasil terbaik, gambar harus dengan ukuran yang sama dan lebar harus lebih besar dari ketinggian."
DocType: Website Slideshow,Slideshow like display for the website,Tampilan slideshow untuk website
DocType: Website Slideshow,This goes above the slideshow.,Berada di atas slideshow.
DocType: Website Slideshow Item,Website Slideshow Item,Isi Slideshow Situs
DocType: Website Theme,lowercase,huruf kecil
DocType: Website Theme,Apply Text Styles,Terapkan Gaya Teks
DocType: Website Theme,Google Font (Text),Google Font (Teks)
DocType: Website Theme,Background Color,Warna Latar
DocType: Website Theme,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""","Tambahkan nama dari ""Google Web Font"" misalnya ""Open Sans"""
DocType: Website Theme,Style using CSS,Style menggunakan CSS
DocType: Website Theme,Link to your Bootstrap theme,Link ke tema Bootstrap anda
DocType: Website Theme,Theme,Tema
DocType: Website Theme,Text Color,Warna Teks
DocType: Website Theme,Footer Color,Warna Footer
DocType: Website Theme,Apply Style,Terapkan Gaya
DocType: Website Theme,Google Font (Heading),Google Font (Heading)
DocType: Website Theme,Link Color,Warna Tautan
DocType: Website Theme,Top Bar Text Color,Warna Teks Top Bar
DocType: Website Theme,Top Bar Color,Warna Top Bar
DocType: Website Theme,"If image is selected, color will be ignored.","Jika gambar yang dipilih, warna akan diabaikan."
DocType: Website Theme,UPPERCASE,HURUF BESAR
DocType: Website Theme,Heading Style,Heading Style
DocType: Website Theme,Footer Text Color,Warna Teks Footer
DocType: Website Theme,Background,Latar Belakang
DocType: Website Theme,Link to Bootstrap CSS,Tautan ke Bootstrap CSS
DocType: Workflow,If Checked workflow status will not override status in list view,"Jika dicentang, status alur kerja tidak akan menimpa status di tampilan daftar"
DocType: Workflow,Document States,Dokumen Negara
DocType: Workflow,Workflow State Field,Kolom Status Alur Kerja
DocType: Workflow,Transition Rules,Aturan Transisi
DocType: Workflow,Defines workflow states and rules for a document.,Mendefinisikan status alur kerja dan aturan untuk dokumen.
DocType: Workflow,Rules defining transition of state in the workflow.,Aturan yang mendefinisikan transisi status dalam alur kerja.
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Kolom yang mewakili Status Alur Kerja transaksi (jika kolom tidak tersedia, Kolom Kustom yang tersembunyi akan dibuat)"
DocType: Workflow,Transitions,Transisi
DocType: Workflow,Workflow Name,Nama Alur Kerja
DocType: Workflow,"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Aturan untuk bagaimana negara adalah transisi, seperti negara berikutnya dan mana peran diperbolehkan untuk mengubah keadaan dll"
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Berbeda ""Negara"" dokumen ini dapat eksis masuk Like ""Open"", ""Menunggu Persetujuan"" dll"
DocType: Workflow,States,Negara
DocType: Workflow,"If checked, all other workflows become inactive.","Jika dicentang, semua alur kerja lain menjadi tidak aktif."
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Semua Status Alur Kerja dan peran alur kerja. Pilihan Docstatus: 0 adalah ""Disimpan"", 1 adalah ""Dikirim"" dan 2 ""Dibatalkan"""
DocType: Workflow,Is Active,Aktif
DocType: Workflow,DocType on which this Workflow is applicable.,DocType yang menerapkan Alur Kerja ini.
DocType: Workflow,Don't Override Status,Jangan Override Status
DocType: Workflow Action,Workflow Action Name,Nama Tindakan Alur Kerja
DocType: Workflow Action,Workflow Action Master,Induk Tindakan Alur Kerja
DocType: Workflow Action,Workflow Action,Tindakan Alur Kerja
DocType: Workflow Document State,Doc Status,Status Doc
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Rancangan; 1 - Dikirim; 2 - Dibatalkan
DocType: Workflow Document State,Update Field,Perbarui Field
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Merupakan status yang diperbolehkan dalam satu dokumen dan peran yang ditugaskan untuk mengubah status.
